underlying,underlying_last,optionroot,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,ivbid,ivask,delta,gamma
YPF,20.65,YPF151127P00016500,put,11/27/2015,11/11/2015,16.5,0.0,0.0,3.4,0,0,0.0,3.5235,-0.0576,0.0373
YPF,20.65,YPF151127C00017000,call,11/27/2015,11/11/2015,17.0,0.0,1.7,6.1,0,0,0.0,2.6469,0.9254,0.0481
YPF,20.65,YPF151127P00017000,put,11/27/2015,11/11/2015,17.0,0.0,0.0,3.5,0,0,0.0,3.405,-0.0844,0.0501
YPF,20.65,YPF151127C00017500,call,11/27/2015,11/11/2015,17.5,0.0,1.65,5.4,0,0,0.0,2.3403,0.8922,0.0632
YPF,20.65,YPF151127P00017500,put,11/27/2015,11/11/2015,17.5,0.0,0.05,0.4,0,0,0.5149,0.9451,-0.1186,0.0642
YPF,20.65,YPF151127C00018000,call,11/27/2015,11/11/2015,18.0,0.0,1.2,5.0,0,0,0.0,2.2482,0.8508,0.0793
YPF,20.65,YPF151127P00018000,put,11/27/2015,11/11/2015,18.0,0.0,0.1,0.5,0,0,0.5266,0.9259999999999999,-0.1591,0.0789
YPF,20.65,YPF151127C00018500,call,11/27/2015,11/11/2015,18.5,0.0,1.0,4.9,0,0,0.0,2.3524,0.8014,0.0951
YPF,20.65,YPF151127P00018500,put,11/27/2015,11/11/2015,18.5,1.55,0.2,0.5,0,4,0.5584,0.8161,-0.1971,0.0954
YPF,20.65,YPF151127C00019000,call,11/27/2015,11/11/2015,19.0,1.8,1.75,2.4,0,3,0.3633,0.8799,0.7638,0.1171
YPF,20.65,YPF151127P00019000,put,11/27/2015,11/11/2015,19.0,1.05,0.3,0.6,0,100,0.5519,0.777,-0.248,0.1125
YPF,20.65,YPF151127C00019500,call,11/27/2015,11/11/2015,19.5,0.0,1.45,2.05,0,0,0.4477,0.8534,0.6906,0.128
YPF,20.65,YPF151127P00019500,put,11/27/2015,11/11/2015,19.5,0.0,0.4,0.95,0,0,0.5218,0.8875,-0.3192,0.1198
YPF,20.65,YPF151127C00020000,call,11/27/2015,11/11/2015,20.0,1.8,1.15,1.75,0,20,0.4698,0.8437,0.6202,0.13699999999999998
YPF,20.65,YPF151127P00020000,put,11/27/2015,11/11/2015,20.0,0.0,0.6,1.1,0,0,0.5351,0.8451,-0.3829,0.1307
YPF,20.65,YPF151127C00020500,call,11/27/2015,11/11/2015,20.5,0.8,0.9,1.4,0,5,0.4883,0.7859,0.5487,0.1468
YPF,20.65,YPF151127P00020500,put,11/27/2015,11/11/2015,20.5,0.0,0.65,1.4,0,0,0.4306,0.8782,-0.4512,0.14300000000000002
YPF,20.65,YPF151127C00021000,call,11/27/2015,11/11/2015,21.0,1.5,0.65,1.2,0,112,0.4767,0.8029999999999999,0.4755,0.147
YPF,20.65,YPF151127P00021000,put,11/27/2015,11/11/2015,21.0,0.0,1.0,1.55,0,0,0.4788,0.8054,-0.5242,0.1465
YPF,20.65,YPF151127C00021500,call,11/27/2015,11/11/2015,21.5,0.0,0.45,1.0,0,0,0.4665,0.8032,0.4037,0.1441
YPF,20.65,YPF151127P00021500,put,11/27/2015,11/11/2015,21.5,0.0,1.3,1.95,0,0,0.4686,0.8652,-0.5893,0.1378
YPF,20.65,YPF151127C00022000,call,11/27/2015,11/11/2015,22.0,0.0,0.3,0.85,0,0,0.4592,0.8174,0.3382,0.1353
YPF,20.65,YPF151127P00022000,put,11/27/2015,11/11/2015,22.0,0.0,1.65,2.3,0,0,0.4612,0.8811,-0.6519,0.1301
YPF,20.65,YPF151127C00022500,call,11/27/2015,11/11/2015,22.5,0.55,0.25,0.6,0,1,0.5008,0.7514,0.2732,0.1255
YPF,20.65,YPF151127P00022500,put,11/27/2015,11/11/2015,22.5,0.0,0.7,4.8,0,0,0.0,2.1766,-0.7193,0.1233
YPF,20.65,YPF151127C00023000,call,11/27/2015,11/11/2015,23.0,0.0,0.15,0.7,0,0,0.4813,0.9034,0.2459,0.1075
YPF,20.65,YPF151127P00023000,put,11/27/2015,11/11/2015,23.0,0.0,1.15,5.0,0,0,0.0,2.0968,-0.7846,0.11199999999999999
YPF,20.65,YPF151127C00023500,call,11/27/2015,11/11/2015,23.5,0.0,0.0,1.25,0,0,0.0,1.3417,0.2007,0.0957
YPF,20.65,YPF151127P00023500,put,11/27/2015,11/11/2015,23.5,0.0,1.4,5.3,0,0,0.0,2.0706,-0.8382,0.0964
YPF,20.65,YPF151127C00024000,call,11/27/2015,11/11/2015,24.0,0.0,0.0,0.85,0,0,0.0,1.1640000000000001,0.1617,0.0836
YPF,20.65,YPF151127P00024000,put,11/27/2015,11/11/2015,24.0,0.0,1.7,5.8,0,0,0.0,2.1585,-0.8783,0.08
YPF,20.65,YPF151127C00024500,call,11/27/2015,11/11/2015,24.5,0.0,0.0,3.4,0,0,0.0,2.8045,0.1287,0.0717
YPF,20.65,YPF151127P00024500,put,11/27/2015,11/11/2015,24.5,0.0,1.7,6.3,0,0,0.0,2.2423,-0.9056,0.0656
YPF,20.65,YPF151127C00025000,call,11/27/2015,11/11/2015,25.0,0.0,0.0,0.9,0,0,0.0,1.3444,0.1012,0.0604
YPF,20.65,YPF151127P00025000,put,11/27/2015,11/11/2015,25.0,0.0,2.2,6.7,0,0,0.0,2.2623,-0.9226,0.0547
YPF,20.65,YPF151127C00025500,call,11/27/2015,11/11/2015,25.5,0.0,0.0,3.3,0,0,0.0,2.9041,0.0786,0.0501
YPF,20.65,YPF151127P00025500,put,11/27/2015,11/11/2015,25.5,0.0,2.8,7.2,0,0,0.0,2.339,-0.9319,0.047
YPF,20.65,YPF151127C00026000,call,11/27/2015,11/11/2015,26.0,0.0,0.0,3.3,0,0,0.0,2.9789999999999996,0.0604,0.0409
YPF,20.65,YPF151127P00026000,put,11/27/2015,11/11/2015,26.0,0.0,3.3,7.8,0,0,0.0,2.4732,-0.9488,0.0376
YPF,20.65,YPF151127C00026500,call,11/27/2015,11/11/2015,26.5,0.0,0.0,3.3,0,0,0.0,3.0511,0.0459,0.0329
YPF,20.65,YPF151127P00026500,put,11/27/2015,11/11/2015,26.5,0.0,3.7,8.2,0,0,0.0,2.4835,-0.9620000000000001,0.0296
YPF,20.65,YPF151127C00027000,call,11/27/2015,11/11/2015,27.0,0.0,0.0,3.2,0,0,0.0,3.0612,0.0346,0.0261
YPF,20.65,YPF151127P00027000,put,11/27/2015,11/11/2015,27.0,0.0,4.3,8.8,0,0,0.0,2.6128,-0.9721,0.0229
YPF,20.65,YPF151127C00027500,call,11/27/2015,11/11/2015,27.5,0.0,0.0,4.8,0,0,0.0,4.0778,0.0258,0.0205
YPF,20.65,YPF151127P00027500,put,11/27/2015,11/11/2015,27.5,0.0,4.7,9.2,0,0,0.0,2.6177,-0.9797,0.0175
YPF,20.65,YPF151127C00028000,call,11/27/2015,11/11/2015,28.0,0.0,0.0,4.8,0,0,0.0,4.1431,0.0191,0.0159
YPF,20.65,YPF151127P00028000,put,11/27/2015,11/11/2015,28.0,0.0,5.2,9.8,0,0,0.0,2.7429,-0.9854,0.0132
YPF,20.65,YPF151127C00028500,call,11/27/2015,11/11/2015,28.5,0.0,0.0,4.8,0,0,0.0,4.2065,0.013999999999999999,0.0122
YPF,20.65,YPF151127P00028500,put,11/27/2015,11/11/2015,28.5,0.0,6.4,10.2,0,0,0.0,2.7433,-0.9896,0.0099
YPF,20.65,YPF151127C00029000,call,11/27/2015,11/11/2015,29.0,0.0,0.0,3.0,0,0,0.0,3.1973,0.0101,0.0092
YPF,20.65,YPF151127P00029000,put,11/27/2015,11/11/2015,29.0,0.0,6.8,10.4,0,0,0.0,2.6152,-0.9927,0.0073
YPF,20.65,YPF151127C00029500,call,11/27/2015,11/11/2015,29.5,0.0,0.0,3.0,0,0,0.0,3.2565,0.0073,0.0069
YPF,20.65,YPF151127P00029500,put,11/27/2015,11/11/2015,29.5,0.0,7.3,10.9,0,0,0.0,2.6726,-0.9949,0.0053
YPF,20.65,YPF151127C00030000,call,11/27/2015,11/11/2015,30.0,0.0,0.0,4.8,0,0,0.0,4.3859,0.0052,0.0051
YPF,20.65,YPF151127P00030000,put,11/27/2015,11/11/2015,30.0,0.0,7.8,11.6,0,0,0.0,2.8549,-0.9964,0.0038
YPF,20.65,YPF151127C00030500,call,11/27/2015,11/11/2015,30.5,0.0,0.0,2.95,0,0,0.0,3.3399,0.0037,0.0038
YPF,20.65,YPF151127P00030500,put,11/27/2015,11/11/2015,30.5,0.0,8.4,12.0,0,0,0.0,2.8462,-0.9975,0.0027
YPF,20.65,YPF151204C00008000,call,12/04/2015,11/11/2015,8.0,0.0,10.6,14.8,0,0,0.0,5.4266,1.0,0.0
YPF,20.65,YPF151204P00008000,put,12/04/2015,11/11/2015,8.0,0.0,0.0,4.5,0,0,0.0,8.6038,-0.0842,0.0054
YPF,20.65,YPF151204C00009000,call,12/04/2015,11/11/2015,9.0,0.0,9.6,13.8,0,0,0.0,4.8582,1.0,0.0
YPF,20.65,YPF151204P00009000,put,12/04/2015,11/11/2015,9.0,0.0,0.0,4.8,0,0,0.0,8.0011,-0.0987,0.0066
YPF,20.65,YPF151204C00010000,call,12/04/2015,11/11/2015,10.0,0.0,8.7,12.9,0,0,0.0,4.4704,1.0,0.0
YPF,20.65,YPF151204P00010000,put,12/04/2015,11/11/2015,10.0,0.0,0.0,4.8,0,0,0.0,7.1467,-0.1139,0.0082
YPF,20.65,YPF151204C00010500,call,12/04/2015,11/11/2015,10.5,0.0,8.1,12.4,0,0,0.0,4.2437,1.0,0.0
YPF,20.65,YPF151204P00010500,put,12/04/2015,11/11/2015,10.5,0.0,0.0,4.8,0,0,0.0,6.7767,-0.1218,0.009000000000000001
YPF,20.65,YPF151204C00011000,call,12/04/2015,11/11/2015,11.0,0.0,7.7,11.9,0,0,0.0,4.03,1.0,0.0
YPF,20.65,YPF151204P00011000,put,12/04/2015,11/11/2015,11.0,0.0,0.0,4.8,0,0,0.0,6.4364,-0.1299,0.0099
YPF,20.65,YPF151204C00011500,call,12/04/2015,11/11/2015,11.5,0.0,7.1,11.4,0,0,0.0,3.8276,1.0,0.0
YPF,20.65,YPF151204P00011500,put,12/04/2015,11/11/2015,11.5,0.0,0.0,4.8,0,0,0.0,6.1211,-0.1383,0.011000000000000001
YPF,20.65,YPF151204C00012000,call,12/04/2015,11/11/2015,12.0,0.0,6.6,10.9,0,0,0.0,3.6354,0.9999,0.0001
YPF,20.65,YPF151204P00012000,put,12/04/2015,11/11/2015,12.0,0.0,0.0,4.8,0,0,0.0,5.8271,-0.1469,0.0121
YPF,20.65,YPF151204C00012500,call,12/04/2015,11/11/2015,12.5,0.0,6.1,10.4,0,0,0.0,3.4522,0.9998,0.0002
YPF,20.65,YPF151204P00012500,put,12/04/2015,11/11/2015,12.5,0.0,0.0,4.5,0,0,0.0,5.2974,-0.1557,0.0133
YPF,20.65,YPF151204C00013000,call,12/04/2015,11/11/2015,13.0,0.0,5.6,9.9,0,0,0.0,3.2769999999999997,0.9995,0.0006
YPF,20.65,YPF151204P00013000,put,12/04/2015,11/11/2015,13.0,0.0,0.0,4.8,0,0,0.0,5.2922,-0.1649,0.0146
YPF,20.65,YPF151204C00013500,call,12/04/2015,11/11/2015,13.5,0.0,5.2,9.4,0,0,0.0,3.1087,0.9988,0.0013
YPF,20.65,YPF151204P00013500,put,12/04/2015,11/11/2015,13.5,0.0,0.0,4.8,0,0,0.0,5.0468,-0.1745,0.0161
YPF,20.65,YPF151204C00014000,call,12/04/2015,11/11/2015,14.0,0.0,4.6,8.9,0,0,0.0,2.9468,0.9973,0.0028
YPF,20.65,YPF151204P00014000,put,12/04/2015,11/11/2015,14.0,0.0,0.0,4.8,0,0,0.0,4.8138,-0.1846,0.0177
YPF,20.65,YPF151204C00014500,call,12/04/2015,11/11/2015,14.5,0.0,4.2,8.4,0,0,0.0,2.7904,0.9945,0.0053
YPF,20.65,YPF151204P00014500,put,12/04/2015,11/11/2015,14.5,0.0,0.0,4.8,0,0,0.0,4.5917,-0.1952,0.0195
YPF,20.65,YPF151204C00015000,call,12/04/2015,11/11/2015,15.0,0.0,3.7,7.8,0,0,0.0,2.5705,0.9894,0.0095
YPF,20.65,YPF151204P00015000,put,12/04/2015,11/11/2015,15.0,0.0,0.0,4.8,0,0,0.0,4.3792,-0.2064,0.0215
YPF,20.65,YPF151204C00015500,call,12/04/2015,11/11/2015,15.5,0.0,3.3,7.4,0,0,0.0,2.4922,0.981,0.0157
YPF,20.65,YPF151204P00015500,put,12/04/2015,11/11/2015,15.5,0.0,0.0,1.3,0,0,0.0,1.8489,-0.2184,0.0237
YPF,20.65,YPF151204C00016000,call,12/04/2015,11/11/2015,16.0,0.0,2.7,5.3,0,0,0.0,1.2553,0.9681,0.0242
YPF,20.65,YPF151204P00016000,put,12/04/2015,11/11/2015,16.0,0.0,0.0,4.5,0,0,0.0,3.7848,-0.2313,0.0261
YPF,20.65,YPF151204C00016500,call,12/04/2015,11/11/2015,16.5,0.0,2.35,4.8,0,0,0.0,1.1559,0.9494,0.0352
YPF,20.65,YPF151204P00016500,put,12/04/2015,11/11/2015,16.5,0.0,0.05,4.5,0,0,0.5465,3.6014,-0.2438,0.0296
YPF,20.65,YPF151204C00017000,call,12/04/2015,11/11/2015,17.0,0.0,1.9,6.0,0,0,0.0,2.1329,0.9237,0.0485
YPF,20.65,YPF151204P00017000,put,12/04/2015,11/11/2015,17.0,0.0,0.1,4.8,0,0,0.5689,3.6066,-0.2626,0.0306
YPF,20.65,YPF151204C00017500,call,12/04/2015,11/11/2015,17.5,0.0,1.35,5.6,0,0,0.0,2.0548,0.8903,0.0634
YPF,20.65,YPF151204P00017500,put,12/04/2015,11/11/2015,17.5,0.0,0.15,4.8,0,0,0.5616,3.4287,-0.2801,0.033
YPF,20.65,YPF151204C00018000,call,12/04/2015,11/11/2015,18.0,0.0,0.9,5.2,0,0,0.0,1.9752,0.8489,0.0792
YPF,20.65,YPF151204P00018000,put,12/04/2015,11/11/2015,18.0,0.0,0.2,4.8,0,0,0.5379999999999999,3.2554,-0.2988,0.0358
YPF,20.65,YPF151204C00018500,call,12/04/2015,11/11/2015,18.5,0.0,2.1,3.7,0,0,0.0,1.2885,0.7997,0.0947
YPF,20.65,YPF151204P00018500,put,12/04/2015,11/11/2015,18.5,0.0,0.3,4.8,0,0,0.5401,3.0863,-0.3192,0.0386
YPF,20.65,YPF151204C00019000,call,12/04/2015,11/11/2015,19.0,0.0,1.85,3.2,0,0,0.3837,1.1692,0.7022,0.0874
YPF,20.65,YPF151204P00019000,put,12/04/2015,11/11/2015,19.0,0.0,0.4,4.8,0,0,0.5226,2.9206,-0.3413,0.0417
YPF,20.65,YPF151204C00019500,call,12/04/2015,11/11/2015,19.5,0.0,1.55,2.7,0,0,0.4301,1.0494,0.6576,0.0972
YPF,20.65,YPF151204P00019500,put,12/04/2015,11/11/2015,19.5,0.0,0.55,4.8,0,0,0.5182,2.7579,-0.3652,0.0449
YPF,20.65,YPF151204C00020000,call,12/04/2015,11/11/2015,20.0,0.0,1.25,2.2,0,0,0.4413,0.9266,0.6083,0.11
YPF,20.65,YPF151204P00020000,put,12/04/2015,11/11/2015,20.0,0.0,0.75,1.35,0,0,0.5214,0.8277,-0.3911,0.1114
YPF,20.65,YPF151204C00020500,call,12/04/2015,11/11/2015,20.5,0.0,0.95,1.7,0,0,0.429,0.8,0.5499,0.1261
YPF,20.65,YPF151204P00020500,put,12/04/2015,11/11/2015,20.5,0.0,0.95,4.8,0,0,0.5055,2.4387,-0.4197,0.052000000000000005
YPF,20.65,YPF151204C00021000,call,12/04/2015,11/11/2015,21.0,1.2,0.7,1.35,0,100,0.4195,0.7390000000000001,0.4824,0.1347
YPF,20.65,YPF151204P00021000,put,12/04/2015,11/11/2015,21.0,0.0,1.25,4.8,0,0,0.5204,2.2809,-0.4501,0.0553
YPF,20.65,YPF151204C00021500,call,12/04/2015,11/11/2015,21.5,0.0,0.5,4.8,0,0,0.4124,2.5481,0.4175,0.1319
YPF,20.65,YPF151204P00021500,put,12/04/2015,11/11/2015,21.5,0.0,1.5,4.8,0,0,0.49200000000000005,2.1232,-0.485,0.0597
YPF,20.65,YPF151204C00022000,call,12/04/2015,11/11/2015,22.0,0.0,0.35,4.8,0,0,0.4096,2.635,0.3562,0.126
YPF,20.65,YPF151204P00022000,put,12/04/2015,11/11/2015,22.0,0.0,1.7,4.8,0,0,0.4121,1.9646,-0.527,0.0656
YPF,20.65,YPF151204C00022500,call,12/04/2015,11/11/2015,22.5,0.8,0.25,2.2,0,2,0.4148,1.4334,0.2996,0.1174
YPF,20.65,YPF151204P00022500,put,12/04/2015,11/11/2015,22.5,0.0,2.05,4.8,0,0,0.384,1.8041,-0.5718,0.0702
YPF,20.65,YPF151204C00023000,call,12/04/2015,11/11/2015,23.0,0.0,0.15,1.65,0,0,0.3987,1.2411,0.2486,0.1071
YPF,20.65,YPF151204P00023000,put,12/04/2015,11/11/2015,23.0,0.0,0.7,5.0,0,0,0.0,1.7379,-0.6451,0.081
YPF,20.65,YPF151204C00023500,call,12/04/2015,11/11/2015,23.5,0.0,0.1,1.25,0,0,0.4024,1.112,0.2036,0.0956
YPF,20.65,YPF151204P00023500,put,12/04/2015,11/11/2015,23.5,0.0,1.1,5.4,0,0,0.0,1.7655,-0.6926,0.0803
YPF,20.65,YPF151204C00024000,call,12/04/2015,11/11/2015,24.0,0.0,0.0,0.95,0,0,0.0,1.0194,0.1646,0.0837
YPF,20.65,YPF151204P00024000,put,12/04/2015,11/11/2015,24.0,0.0,1.5,5.8,0,0,0.0,1.7891,-0.7382,0.0776
YPF,20.65,YPF151204C00024500,call,12/04/2015,11/11/2015,24.5,0.0,0.0,4.8,0,0,0.0,3.0129,0.1314,0.07200000000000001
YPF,20.65,YPF151204P00024500,put,12/04/2015,11/11/2015,24.5,0.0,2.0,6.2,0,0,0.0,1.8089,-0.7803,0.0731
YPF,20.65,YPF151204C00025000,call,12/04/2015,11/11/2015,25.0,0.0,0.0,0.85,0,0,0.0,1.0849,0.1037,0.0609
YPF,20.65,YPF151204P00025000,put,12/04/2015,11/11/2015,25.0,0.0,2.5,6.6,0,0,0.0,1.8253,-0.8173,0.0672
YPF,20.65,YPF151204C00025500,call,12/04/2015,11/11/2015,25.5,0.0,0.0,4.5,0,0,0.0,2.9956,0.0809,0.0507
YPF,20.65,YPF151204P00025500,put,12/04/2015,11/11/2015,25.5,0.0,2.9,7.1,0,0,0.0,1.8886,-0.8486,0.0606
YPF,20.65,YPF151204C00026000,call,12/04/2015,11/11/2015,26.0,0.0,0.0,4.5,0,0,0.0,3.0575,0.0625,0.0415
YPF,20.65,YPF151204P00026000,put,12/04/2015,11/11/2015,26.0,0.0,3.5,7.5,0,0,0.0,1.8988,-0.8739,0.054000000000000006
YPF,20.65,YPF151204C00026500,call,12/04/2015,11/11/2015,26.5,0.0,0.0,4.5,0,0,0.0,3.1174,0.0477,0.0336
YPF,20.65,YPF151204P00026500,put,12/04/2015,11/11/2015,26.5,0.0,4.0,8.0,0,0,0.0,1.9571,-0.8934,0.0478
YPF,20.65,YPF151204C00027000,call,12/04/2015,11/11/2015,27.0,0.0,0.0,4.5,0,0,0.0,3.1752,0.0361,0.0268
YPF,20.65,YPF151204P00027000,put,12/04/2015,11/11/2015,27.0,0.0,4.3,8.6,0,0,0.0,2.0644,-0.9078,0.0425
YPF,20.65,YPF151204C00027500,call,12/04/2015,11/11/2015,27.5,0.0,0.0,4.8,0,0,0.0,3.3784,0.0271,0.0211
YPF,20.65,YPF151204P00027500,put,12/04/2015,11/11/2015,27.5,0.0,4.9,9.1,0,0,0.0,2.1189,-0.9179999999999999,0.0381
YPF,20.65,YPF151204C00028000,call,12/04/2015,11/11/2015,28.0,0.0,0.0,4.8,0,0,0.0,3.4326,0.0201,0.0164
YPF,20.65,YPF151204P00028000,put,12/04/2015,11/11/2015,28.0,0.0,5.3,9.8,0,0,0.0,2.2736,-0.9245,0.0348
YPF,20.65,YPF151204C00028500,call,12/04/2015,11/11/2015,28.5,0.0,0.0,4.8,0,0,0.0,3.4852,0.0148,0.0127
YPF,20.65,YPF151204P00028500,put,12/04/2015,11/11/2015,28.5,0.0,5.9,10.2,0,0,0.0,2.2739,-0.9279999999999999,0.0323
YPF,20.65,YPF151204C00029000,call,12/04/2015,11/11/2015,29.0,0.0,0.0,4.5,0,0,0.0,3.389,0.0108,0.0096
YPF,20.65,YPF151204P00029000,put,12/04/2015,11/11/2015,29.0,0.0,6.3,10.6,0,0,0.0,2.272,-0.9389,0.0284
YPF,20.65,YPF151204C00029500,call,12/04/2015,11/11/2015,29.5,0.0,0.0,4.5,0,0,0.0,3.4388,0.0078,0.0073
YPF,20.65,YPF151204P00029500,put,12/04/2015,11/11/2015,29.5,0.0,6.9,11.1,0,0,0.0,2.3199,-0.9483,0.0249
YPF,20.65,YPF151204C00030000,call,12/04/2015,11/11/2015,30.0,0.0,0.0,4.8,0,0,0.0,3.6349,0.0057,0.0054
YPF,20.65,YPF151204P00030000,put,12/04/2015,11/11/2015,30.0,0.0,7.5,11.8,0,0,0.0,2.47,-0.9564,0.0217
YPF,20.65,YPF151204C00030500,call,12/04/2015,11/11/2015,30.5,0.0,0.0,4.5,0,0,0.0,3.5336,0.004,0.004
YPF,20.65,YPF151204P00030500,put,12/04/2015,11/11/2015,30.5,0.0,8.0,12.0,0,0,0.0,2.3593,-0.9633,0.0189
YPF,20.65,YPF151211C00010000,call,12/11/2015,11/11/2015,10.0,0.0,9.5,12.8,0,0,0.0,3.8113,1.0,0.0
YPF,20.65,YPF151211P00010000,put,12/11/2015,11/11/2015,10.0,0.0,0.0,2.65,0,0,0.0,4.2574,-0.0001,0.0001
YPF,20.65,YPF151211C00011000,call,12/11/2015,11/11/2015,11.0,0.0,8.5,12.0,0,0,0.0,3.597,1.0,0.0
YPF,20.65,YPF151211P00011000,put,12/11/2015,11/11/2015,11.0,0.0,0.0,2.8,0,0,0.0,3.9622,-0.0008,0.0006
YPF,20.65,YPF151211C00012000,call,12/11/2015,11/11/2015,12.0,0.0,7.2,11.0,0,0,0.0,3.2463,0.9998,0.0003
YPF,20.65,YPF151211P00012000,put,12/11/2015,11/11/2015,12.0,0.0,0.0,2.95,0,0,0.0,3.6923,-0.0031,0.0022
YPF,20.65,YPF151211C00013000,call,12/11/2015,11/11/2015,13.0,0.0,6.6,10.0,0,0,0.0,2.9278,0.9987,0.0013
YPF,20.65,YPF151211P00013000,put,12/11/2015,11/11/2015,13.0,0.0,0.0,3.1,0,0,0.0,3.4422,-0.0094,0.0059
YPF,20.65,YPF151211C00013500,call,12/11/2015,11/11/2015,13.5,0.0,6.2,9.6,0,0,0.0,2.8446,0.9971,0.0027
YPF,20.65,YPF151211P00013500,put,12/11/2015,11/11/2015,13.5,0.0,0.0,3.2,0,0,0.0,3.3396,-0.0151,0.0089
YPF,20.65,YPF151211C00014000,call,12/11/2015,11/11/2015,14.0,0.0,5.7,9.0,0,0,0.0,2.6348,0.9944,0.0049
YPF,20.65,YPF151211P00014000,put,12/11/2015,11/11/2015,14.0,0.0,0.0,3.3,0,0,0.0,3.2393,-0.0232,0.0129
YPF,20.65,YPF151211C00014500,call,12/11/2015,11/11/2015,14.5,0.0,4.9,8.6,0,0,0.0,2.5578,0.9896,0.0084
YPF,20.65,YPF151211P00014500,put,12/11/2015,11/11/2015,14.5,0.0,0.0,3.4,0,0,0.0,3.141,-0.0343,0.0179
YPF,20.65,YPF151211C00015000,call,12/11/2015,11/11/2015,15.0,0.0,4.8,7.8,0,0,0.0,2.2426,0.9821,0.0135
YPF,20.65,YPF151211P00015000,put,12/11/2015,11/11/2015,15.0,0.0,0.0,3.5,0,0,0.0,3.0444,-0.0488,0.0238
YPF,20.65,YPF151211C00015500,call,12/11/2015,11/11/2015,15.5,0.0,4.4,5.8,0,0,0.0,1.1821,0.9708,0.0204
YPF,20.65,YPF151211P00015500,put,12/11/2015,11/11/2015,15.5,0.0,0.0,3.6,0,0,0.0,2.9494,-0.0672,0.0306
YPF,20.65,YPF151211C00016000,call,12/11/2015,11/11/2015,16.0,0.0,4.0,5.3,0,0,0.0,1.094,0.9546,0.0292
YPF,20.65,YPF151211P00016000,put,12/11/2015,11/11/2015,16.0,0.0,0.0,3.7,0,0,0.0,2.8557,-0.0896,0.0381
YPF,20.65,YPF151211C00016500,call,12/11/2015,11/11/2015,16.5,0.0,3.5,4.8,0,0,0.0,1.0076,0.9328,0.0398
YPF,20.65,YPF151211P00016500,put,12/11/2015,11/11/2015,16.5,0.0,0.0,3.8,0,0,0.0,2.7632,-0.1163,0.046
YPF,20.65,YPF151211C00017000,call,12/11/2015,11/11/2015,17.0,0.0,2.95,6.0,0,0,0.0,1.8607,0.9047,0.0518
YPF,20.65,YPF151211P00017000,put,12/11/2015,11/11/2015,17.0,0.0,0.1,0.7,0,0,0.4965,0.9566,-0.1472,0.0541
YPF,20.65,YPF151211C00017500,call,12/11/2015,11/11/2015,17.5,0.0,2.5,5.6,0,0,0.0,1.7926,0.8699,0.0647
YPF,20.65,YPF151211P00017500,put,12/11/2015,11/11/2015,17.5,0.0,0.2,4.0,0,0,0.535,2.5807,-0.2755,0.0366
YPF,20.65,YPF151211C00018000,call,12/11/2015,11/11/2015,18.0,0.0,2.1,5.2,0,0,0.0,1.7232,0.8285,0.0778
YPF,20.65,YPF151211P00018000,put,12/11/2015,11/11/2015,18.0,0.0,0.25,4.1,0,0,0.5073,2.4903,-0.2958,0.0394
YPF,20.65,YPF151211C00018500,call,12/11/2015,11/11/2015,18.5,0.0,2.35,4.9,0,0,0.4001,1.7001,0.6982,0.0567
YPF,20.65,YPF151211P00018500,put,12/11/2015,11/11/2015,18.5,0.0,0.3,4.2,0,0,0.4715,2.4002,-0.3176,0.0424
YPF,20.65,YPF151211C00019000,call,12/11/2015,11/11/2015,19.0,0.0,2.0,3.2,0,0,0.4256,1.0204,0.6951,0.0828
YPF,20.65,YPF151211P00019000,put,12/11/2015,11/11/2015,19.0,0.0,0.45,4.4,0,0,0.4835,2.3578,-0.3413,0.0441
YPF,20.65,YPF151211C00019500,call,12/11/2015,11/11/2015,19.5,0.0,1.7,2.7,0,0,0.4496,0.9155,0.6534,0.0924
YPF,20.65,YPF151211P00019500,put,12/11/2015,11/11/2015,19.5,0.0,0.55,4.5,0,0,0.4524,2.2667,-0.3661,0.0473
YPF,20.65,YPF151211C00020000,call,12/11/2015,11/11/2015,20.0,0.0,1.35,2.2,0,0,0.4306,0.8075,0.6071,0.1061
YPF,20.65,YPF151211P00020000,put,12/11/2015,11/11/2015,20.0,0.0,0.75,1.45,0,0,0.4552,0.7667,-0.3924,0.1075
YPF,20.65,YPF151211C00020500,call,12/11/2015,11/11/2015,20.5,0.0,1.1,1.7,0,0,0.4387,0.6978,0.5508,0.11900000000000001
YPF,20.65,YPF151211P00020500,put,12/11/2015,11/11/2015,20.5,0.0,0.95,4.8,0,0,0.4414,2.1283,-0.4196,0.052000000000000005
YPF,20.65,YPF151211C00021000,call,12/11/2015,11/11/2015,21.0,0.0,0.85,1.45,0,0,0.4303,0.6874,0.49,0.1219
YPF,20.65,YPF151211P00021000,put,12/11/2015,11/11/2015,21.0,0.0,1.2,4.8,0,0,0.433,1.9906,-0.4508,0.0558
YPF,20.65,YPF151211C00021500,call,12/11/2015,11/11/2015,21.5,0.0,0.6,4.7,0,0,0.4046,2.1790000000000003,0.4311,0.1201
YPF,20.65,YPF151211P00021500,put,12/11/2015,11/11/2015,21.5,0.0,1.5,4.8,0,0,0.4297,1.8531,-0.4848,0.0597
YPF,20.65,YPF151211C00022000,call,12/11/2015,11/11/2015,22.0,0.0,0.45,4.4,0,0,0.4063,2.1238,0.375,0.1159
